0.26	-0.39	1.0	60400.0	604.0
0.43	-0.4350000000000031	1.0	60540.0	605.4
0.43	0.3082499999999952	1.0	59940.0	599.4
0.51	0.669569999999995	1.0	59840.0	598.4
0.53	1.4848574999999975	1.0	59160.0	591.6
0.55	1.5389119499999975	1.0	59280.0	592.8
0.5	0.45697091999999984	1.0	60460.0	604.6
0.54	0.8621665315000009	1.0	60400.0	604.0
0.58	0.9901318820000016	1.0	60660.0	606.6
0.56	0.4544106690000011	1.0	61520.0	615.2
0.57	0.091732149165002	1.0	62360.0	623.6
0.58	-0.0463403878114967	1.0	62900.0	629.0
0.6	0.8054167116385043	1.0	62480.0	624.8
0.58	0.4244908462561546	1.0	63400.0	634.0
0.61	1.7362434903848958	1.0	62540.0	625.4
0.59	0.568138701236744	1.0	64140.0	641.4
0.54	0.3878259435480675	1.0	64900.0	649.0
0.55	0.38626522673983343	1.0	65340.0	653.4
0.56	0.7713811973308919	1.0	65500.0	655.0
0.54	1.1419423469650236	1.0	65640.0	656.4
0.52	0.7783615979251047	1.0	66480.0	664.8
0.54	0.702098788094589	1.0	67100.0	671.0
0.54	1.5855865513624052	1.0	66680.0	666.8
0.56	2.116903317604503	1.0	66580.0	665.8
0.52	1.0839703967081442	1.0	67960.0	679.6
0.54	1.9952575550996576	1.0	67520.0	675.2
0.55	2.057066351722321	1.0	67920.0	679.2
0.53	1.2129806045139693	1.0	69160.0	691.6
0.52	1.2677896093502736	1.0	69620.0	696.2
0.5656565656565656	2.0485337900442855	0.99	68760.0	694.5454545454545
0.5858585858585859	3.067892253955928	0.99	68260.0	689.4949494949495
0.5555555555555556	1.753586942273559	0.99	69840.0	705.4545454545455
0.5656565656565656	1.682587523419283	0.99	70360.0	710.7070707070707
0.5656565656565656	0.6404661814875092	0.99	71900.0	726.2626262626262
0.5858585858585859	0.9881045853326541	0.99	71840.0	725.6565656565657
0.5656565656565656	0.9150039695647334	0.99	72560.0	732.929292929293
