0.28	0.5	1.0	59500.0	595.0
0.49	1.84	1.0	58200.0	582.0
0.52	1.0269999999999977	1.0	59000.0	590.0
0.57	1.6752999999999942	1.0	58500.0	585.0
0.54	1.7226699999999928	1.0	58500.0	585.0
0.56	3.22153999999999	1.0	57200.0	572.0
0.55	2.74950299999999	1.0	57800.0	578.0
0.57	2.9748747999999874	1.0	57700.0	577.0
0.55	2.4035659199999855	1.0	58500.0	585.0
0.57	2.083385097999985	1.0	59000.0	590.0
0.56	1.7775659270999842	1.0	59600.0	596.0
0.62	3.8327095522899843	1.0	57800.0	578.0
0.59	3.7637978158709835	1.0	58000.0	580.0
0.62	4.150745727093884	1.0	57800.0	578.0
0.56	4.705029015706782	1.0	57400.0	574.0
0.6	4.2114479694473905	1.0	57900.0	579.0
0.57	4.0549766611249405	1.0	58100.0	581.0
0.64	5.041759010341528	1.0	57200.0	572.0
0.66	5.112743762381339	1.0	57200.0	572.0
0.61	4.4895945971800435	1.0	57800.0	578.0
0.57	4.300704292394113	1.0	58000.0	580.0
0.58	4.602877412176375	1.0	57800.0	578.0
0.63	4.339786267275111	1.0	58100.0	581.0
0.64	4.2441557215484975	1.0	58500.0	585.0
0.61	5.641256696944619	1.0	57200.0	572.0
0.6	4.869911131067973	1.0	58100.0	581.0
0.6	4.398125391023739	1.0	58800.0	588.0
0.62	5.01876390862955	1.0	58400.0	584.0
0.62	4.802823257374004	1.0	58700.0	587.0
0.65	6.59523653640427	1.0	57300.0	573.0
0.6	6.5795867147694445	1.0	57400.0	574.0
0.62	5.982124555148065	1.0	58100.0	581.0
0.65	7.361997556800081	1.0	56900.0	569.0
0.68	7.418710669951572	1.0	57000.0	570.0
0.62	6.923796465174485	1.0	57700.0	577.0
0.61	7.125251023210094	1.0	57600.0	576.0
0.64	7.730909394443453	1.0	57200.0	572.0
0.65	7.450452079132024	1.0	57700.0	577.0
0.62	6.561537503266981	1.0	58700.0	587.0
0.66	7.759994818425088	1.0	57900.0	579.0
0.68	8.674506747424465	1.0	57100.0	571.0
0.65	9.099699730956752	1.0	56800.0	568.0
0.6565656565656566	7.849233734491843	0.99	57700.0	582.8282828282828
0.6565656565656566	8.183263449457346	0.99	57600.0	581.8181818181819
0.6464646464646465	7.840760893947787	0.99	58100.0	586.8686868686868
0.6224489795918368	7.632428194605384	0.98	58200.0	593.8775510204082
0.6428571428571429	7.964788158627198	0.98	58000.0	591.8367346938776
0.6632653061224489	8.550567169878212	0.98	57600.0	587.7551020408164
0.631578947368421	7.116405731805928	0.95	57600.0	606.3157894736842
0.648936170212766	6.481328744145455	0.94	58000.0	617.0212765957447
0.6382978723404256	7.0222399283892765	0.94	57800.0	614.8936170212766
0.6276595744680851	7.112652681580341	0.94	58000.0	617.0212765957447
0.6666666666666666	6.292821676156661	0.93	58400.0	627.9569892473119
0.6236559139784946	5.453430404728922	0.93	59500.0	639.7849462365591
0.6451612903225806	4.427207260096835	0.93	60700.0	652.6881720430108
0.5698924731182796	3.4778549902748246	0.93	62000.0	666.6666666666666
0.5760869565217391	2.907367192731878	0.92	62300.0	677.1739130434783
0.5543478260869565	4.0563441067987025	0.92	61600.0	669.5652173913044
0.5494505494505495	3.764607362286666	0.91	61800.0	679.1208791208791
0.5494505494505495	5.142365238824658	0.91	60900.0	669.2307692307693
0.5274725274725275	4.958566648217303	0.91	61400.0	674.7252747252747
0.5164835164835165	4.939096937658655	0.91	61800.0	679.1208791208791
0.5666666666666667	4.656220737807666	0.9	61900.0	687.7777777777778
0.5666666666666667	4.727604935179311	0.9	62100.0	690.0
0.5842696629213483	4.254841806586886	0.89	62400.0	701.123595505618
0.6292134831460674	5.570442396215981	0.89	61600.0	692.1348314606741
0.5730337078651685	4.958935421041216	0.89	62300.0	700.0
0.5842696629213483	4.442211100951199	0.89	63000.0	707.8651685393259
0.5795454545454546	4.091886631895661	0.88	63000.0	715.9090909090909
0.5795454545454546	5.0962263505366385	0.88	62300.0	707.9545454545455
0.5681818181818182	4.871814427269723	0.88	62900.0	714.7727272727273
0.5747126436781609	5.085272206398792	0.87	62600.0	719.5402298850574
0.6046511627906976	4.7699193230610595	0.86	62500.0	726.7441860465116
0.6395348837209303	6.244976764097747	0.86	61500.0	715.1162790697674
0.5529411764705883	5.408551289085742	0.85	62000.0	729.4117647058823
0.5647058823529412	5.283790287083974	0.85	62300.0	732.9411764705883
0.5365853658536586	3.3957673368538224	0.82	62900.0	767.0731707317074
0.5432098765432098	1.9906012187148758	0.81	64000.0	790.1234567901234
0.5375	1.527360489283574	0.8	64300.0	803.75
0.5443037974683544	2.4380615745669507	0.79	63600.0	805.0632911392405
0.46835443037974683	2.6071622061973687	0.79	63800.0	807.5949367088608
0.5569620253164557	2.673255915520018	0.79	64100.0	811.3924050632911
0.5189873417721519	2.4455559072440822	0.79	64600.0	817.7215189873418
0.5316455696202531	1.3732976060047561	0.79	65700.0	831.6455696202531
0.5822784810126582	1.2092489236546635	0.79	66000.0	835.4430379746835
0.5512820512820513	0.007513755295620719	0.78	66800.0	856.4102564102565
0.5256410256410257	-0.1744538317637377	0.78	67400.0	864.1025641025641
0.5	-0.7342885371002709	0.78	68200.0	874.3589743589744
0.5584415584415584	-0.5023026208248053	0.77	68200.0	885.7142857142857
0.5324675324675324	-1.083641645385387	0.77	69200.0	898.7012987012987
0.5131578947368421	-0.5790816837395605	0.76	68900.0	906.578947368421
0.5789473684210527	0.6027019392997556	0.76	68500.0	901.3157894736842
0.5921052631578947	0.6303028630747957	0.76	68800.0	905.2631578947369
0.5789473684210527	1.531461495922768	0.76	68500.0	901.3157894736842
0.5866666666666667	3.1859448513825943	0.75	67400.0	898.6666666666666
0.56	2.4415198517281502	0.75	68200.0	909.3333333333334
0.5466666666666666	2.9325012384396483	0.75	68200.0	909.3333333333334
0.5866666666666667	3.0909849999558756	0.75	68300.0	910.6666666666666
0.52	2.5052759014299952	0.75	69000.0	920.0
0.5333333333333333	3.097092613404005	0.75	68900.0	918.6666666666666
0.5733333333333334	4.436505271971282	0.75	68200.0	909.3333333333334
0.5540540540540541	4.1869953426270845	0.74	68200.0	921.6216216216217
0.581081081081081	5.00162776103193	0.74	67800.0	916.2162162162163
0.6081081081081081	6.237635419044366	0.74	67300.0	909.4594594594595
0.6486486486486487	5.539665634744896	0.74	67900.0	917.5675675675676
0.6351351351351351	6.8304881622819895	0.74	67300.0	909.4594594594595
0.6621621621621622	7.284147151229335	0.74	67100.0	906.7567567567568
0.6756756756756757	7.352528448700742	0.74	67100.0	906.7567567567568
0.6486486486486487	7.0557324230766705	0.74	67400.0	910.8108108108108
0.6621621621621622	6.953330653027485	0.74	67500.0	912.1621621621622
0.6351351351351351	6.975961250876994	0.74	67600.0	913.5135135135135
0.6891891891891891	8.01763925708364	0.74	67000.0	905.4054054054054
0.684931506849315	7.620797584847969	0.73	67000.0	917.8082191780821
0.6712328767123288	8.17912929405444	0.73	66700.0	913.6986301369863
0.6301369863013698	7.866593033147122	0.73	67100.0	919.1780821917808
0.6438356164383562	8.348757071047006	0.73	66900.0	916.4383561643835
0.6164383561643836	7.498379405741124	0.73	67700.0	927.3972602739726
0.589041095890411	7.3995544434391975	0.73	67800.0	928.7671232876712
0.6575342465753424	8.961048938145309	0.73	66800.0	915.068493150685
0.6712328767123288	9.10625980855797	0.73	66900.0	916.4383561643835
0.6712328767123288	10.007387815453413	0.73	66400.0	909.5890410958904
0.6805555555555556	8.770391139195366	0.72	67000.0	930.5555555555555
0.7222222222222222	9.571749839324264	0.72	66600.0	925.0
0.6805555555555556	9.701489080393491	0.72	66600.0	925.0
0.5972222222222222	9.046763225111139	0.72	67100.0	931.9444444444445
0.6338028169014085	8.966630938145219	0.71	66900.0	942.2535211267606
0.647887323943662	8.6134969928984	0.71	67300.0	947.887323943662
0.6056338028169014	7.789317127818503	0.71	68000.0	957.7464788732394
0.647887323943662	7.212494417620469	0.71	68500.0	964.7887323943662
0.6197183098591549	6.484651541940806	0.71	69100.0	973.2394366197183
0.6338028169014085	6.923882539813036	0.71	69000.0	971.830985915493
0.6338028169014085	7.363560648200988	0.71	68800.0	969.0140845070423
0.6197183098591549	7.854205689124846	0.71	68700.0	967.6056338028169
0.5915492957746479	7.409230092071128	0.71	69000.0	971.830985915493
0.6428571428571429	8.175563533929012	0.7	68200.0	974.2857142857143
0.6714285714285714	8.228899844714292	0.7	68100.0	972.8571428571429
0.6857142857142857	8.575168571821187	0.7	68000.0	971.4285714285714
0.6428571428571429	8.560429037424674	0.7	68100.0	972.8571428571429
0.6811594202898551	8.503540692135177	0.69	67700.0	981.1594202898551
0.6521739130434783	7.450716424248674	0.69	68400.0	991.304347826087
0.6231884057971014	6.735788997900486	0.69	69000.0	1000.0
0.6323529411764706	6.64111806890988	0.68	68700.0	1010.2941176470588
0.6323529411764706	5.328785044612865	0.68	69800.0	1026.4705882352941
0.6029411764705882	4.076377999944379	0.68	70900.0	1042.6470588235295
0.5882352941176471	4.8520869245224425	0.68	70700.0	1039.7058823529412
0.6323529411764706	5.147154503054416	0.68	70800.0	1041.1764705882354
0.5882352941176471	5.7273192413979395	0.68	70500.0	1036.764705882353
0.6029411764705882	5.847683061302826	0.68	70600.0	1038.235294117647
