0.18	-1.3	1.0	61300.0	613.0
0.33	-1.82	1.0	61900.0	619.0
0.53	0.21599999999999767	1.0	60100.0	601.0
0.59	0.05329999999999515	1.0	60500.0	605.0
0.57	0.19435999999999282	1.0	60500.0	605.0
0.56	0.18836299999999057	1.0	60700.0	607.0
0.5	-0.060473200000010364	1.0	61200.0	612.0
0.49	-0.9528883900000118	1.0	62400.0	624.0
0.49	0.31726692899998754	1.0	61500.0	615.0
0.49	0.06368370709998658	1.0	61900.0	619.0
0.51	-0.15653714161001417	1.0	62500.0	625.0
0.52	0.2955657436709859	1.0	62500.0	625.0
0.57	1.063183493703885	1.0	62000.0	620.0
0.54	1.275076791384885	1.0	62000.0	620.0
0.54	1.8603092494396845	1.0	61600.0	616.0
0.61	4.267913186033713	1.0	59500.0	595.0
0.64	4.106304752069929	1.0	59700.0	597.0
0.6	4.210171011870497	1.0	59800.0	598.0
0.63	4.403009914028523	1.0	60000.0	600.0
0.68	5.080211276232974	1.0	59400.0	594.0
0.61	4.442881948905238	1.0	60200.0	602.0
0.65	4.684543752314008	1.0	60300.0	603.0
0.66	3.7010816010787617	1.0	61700.0	617.0
0.63	3.6448653112387093	1.0	62100.0	621.0
0.6	4.6051097728572925	1.0	61400.0	614.0
0.62	4.242480857049174	1.0	61900.0	619.0
0.64	5.069515171212569	1.0	61400.0	614.0
0.66	5.516230720064457	1.0	61200.0	612.0
0.63	5.5212892251252095	1.0	61500.0	615.0
0.65	5.863176650833569	1.0	61400.0	614.0
0.63	5.159945080935138	1.0	62200.0	622.0
0.63	3.6126192047752115	1.0	64000.0	640.0
0.6	4.128139188548816	1.0	63800.0	638.0
0.6	4.596557746108278	1.0	63700.0	637.0
0.62	4.261333242966386	1.0	64400.0	644.0
0.59	3.8216230759010377	1.0	65300.0	653.0
0.59	5.2616190509950105	1.0	64100.0	641.0
0.61	6.8648386646433694	1.0	62900.0	629.0
0.61	6.556272618955123	1.0	63400.0	634.0
0.64	6.886784619980662	1.0	63300.0	633.0
0.67	8.74800915951203	1.0	61700.0	617.0
0.67	9.786758997805682	1.0	60700.0	607.0
0.68	10.058661368898107	1.0	60800.0	608.0
0.66	10.495202723946646	1.0	60500.0	605.0
0.71	11.833821813391001	1.0	59100.0	591.0
0.72	11.63629646676145	1.0	59300.0	593.0
0.75	11.363104454040927	1.0	59600.0	596.0
0.72	10.584867024142707	1.0	60300.0	603.0
0.75	10.723661774435952	1.0	60300.0	603.0
0.75	10.885477343581432	1.0	60100.0	601.0
0.75	11.025735079913153	1.0	60000.0	600.0
0.74	11.7775816619025	1.0	59200.0	592.0
0.68	10.937196054573258	1.0	60000.0	600.0
0.67	11.090609454088062	1.0	60000.0	600.0
0.71	11.313377839544392	1.0	59800.0	598.0
0.73	10.963815835887688	1.0	60200.0	602.0
0.73	9.866678378909347	1.0	61200.0	612.0
0.73	9.713836998076447	1.0	61400.0	614.0
0.72	9.127733906204313	1.0	61900.0	619.0
0.66	9.079098210854601	1.0	62100.0	621.0
0.67	9.129048787658512	1.0	62300.0	623.0
0.67	9.88649195131086	1.0	61600.0	616.0
0.67	10.56640495063205	1.0	61000.0	610.0
0.68	10.15162837637639	1.0	61400.0	614.0
0.7	10.42874570674133	1.0	61100.0	611.0
0.69	9.75928794803796	1.0	61900.0	619.0
0.7	9.618752665088433	1.0	62100.0	621.0
0.64	9.562678664402487	1.0	62400.0	624.0
0.66	8.680662383285979	1.0	63300.0	633.0
0.62	8.449738090777982	1.0	63800.0	638.0
0.67	9.086948456560377	1.0	63100.0	631.0
0.62	7.417190729294844	1.0	64700.0	647.0
0.65	8.59158764202113	1.0	63800.0	638.0
0.68	9.110435427270742	1.0	63400.0	634.0
0.65	8.053057504545055	1.0	64600.0	646.0
0.71	8.737276137375739	1.0	64200.0	642.0
0.69	8.201474117052534	1.0	64900.0	649.0
0.64	7.301251156147238	1.0	66000.0	660.0
0.64	7.763674979788859	1.0	65900.0	659.0
0.63	7.746156211318695	1.0	66200.0	662.0
0.66	8.907087066016473	1.0	65400.0	654.0
0.68	9.432893156027312	1.0	65200.0	652.0
0.66	9.254570551215505	1.0	65600.0	656.0
0.67	9.743228164276658	1.0	65300.0	653.0
0.71	9.740490222752669	1.0	65500.0	655.0
0.67	9.818763896571578	1.0	65500.0	655.0
0.69	9.351894191466492	1.0	66100.0	661.0
0.75	10.444630157177274	1.0	65400.0	654.0
0.71	10.685746122961982	1.0	65200.0	652.0
0.71	9.864088721592667	1.0	66100.0	661.0
0.72	9.765038160635768	1.0	66400.0	664.0
0.72	10.585146787287965	1.0	65600.0	656.0
0.69	9.573023760620565	1.0	66700.0	667.0
0.67	9.748666581279704	1.0	66700.0	667.0
0.65	9.749921697278477	1.0	66600.0	666.0
0.72	10.524722199848108	1.0	65800.0	658.0
0.74	11.750732892128294	1.0	64700.0	647.0
0.79	12.333027113424421	1.0	64300.0	643.0
0.81	12.76172197075064	1.0	63800.0	638.0
0.74	11.806215635452093	1.0	64700.0	647.0
0.72	10.71096472469306	1.0	65800.0	658.0
0.7	9.752766957930861	1.0	66700.0	667.0
0.66	8.762874972553048	1.0	67700.0	677.0
0.7	9.837320840897565	1.0	66800.0	668.0
0.7	9.938564648145963	1.0	66600.0	666.0
0.69	9.705119889011742	1.0	66800.0	668.0
0.7	9.012880554769268	1.0	67700.0	677.0
0.68	9.144123814293856	1.0	67600.0	676.0
0.66	10.052824542004915	1.0	66900.0	669.0
0.67	10.960734220133814	1.0	66100.0	661.0
0.72	12.07237044249378	1.0	64900.0	649.0
0.7	12.312049503240955	1.0	64600.0	646.0
0.76	12.171118036374814	1.0	64700.0	647.0
0.68	11.576321730842205	1.0	65200.0	652.0
0.68	10.663857204939786	1.0	66200.0	662.0
0.7	10.465820120869425	1.0	66500.0	665.0
0.68	9.958128298870148	1.0	67000.0	670.0
0.68	10.769129359611004	1.0	66400.0	664.0
0.66	10.393884775857893	1.0	66700.0	667.0
0.69	9.615088209479582	1.0	67500.0	675.0
0.66	10.104604704031606	1.0	67200.0	672.0
0.67	10.446051613843725	1.0	67000.0	670.0
0.67	10.239402019685686	1.0	67200.0	672.0
0.69	10.169220277771977	1.0	67300.0	673.0
0.62	9.856539720032233	1.0	67800.0	678.0
0.65	10.46636977933812	1.0	67500.0	675.0
0.68	11.33728970309793	1.0	66700.0	667.0
0.66	10.436759972283832	1.0	67600.0	676.0
0.64	9.263865039130076	1.0	68900.0	689.0
0.65	9.283558364022207	1.0	69000.0	690.0
0.64	9.707036825400714	1.0	68800.0	688.0
0.67	8.986658947881454	1.0	69700.0	697.0
0.71	9.482245713103577	1.0	69400.0	694.0
0.68	10.033908205932885	1.0	69300.0	693.0
0.71	11.131115211313565	1.0	68500.0	685.0
0.73	10.878602274673645	1.0	68900.0	689.0
0.7	11.317757698631851	1.0	68800.0	688.0
0.68	11.685024536318425	1.0	68500.0	685.0
0.7	12.075162458855015	1.0	68300.0	683.0
0.72	13.191529902810737	1.0	67400.0	674.0
0.68	12.865892896537462	1.0	67700.0	677.0
0.71	14.413174779498497	1.0	66300.0	663.0
0.68	14.835343110354556	1.0	65900.0	659.0
0.7	14.96060380270232	1.0	65900.0	659.0
0.73	16.66034162475303	1.0	64100.0	641.0
0.75	16.0191122935454	1.0	64700.0	647.0
0.71	16.354132197618615	1.0	64400.0	644.0
0.75	16.55077171060227	1.0	64300.0	643.0
0.73	15.998065077255562	1.0	64900.0	649.0
0.75	16.129028191258136	1.0	64800.0	648.0
0.74	17.11581160955224	1.0	63800.0	638.0
0.73	16.931862504150132	1.0	64100.0	641.0
0.74	17.247610578276117	1.0	63800.0	638.0
0.72	15.880872383957588	1.0	65100.0	651.0
0.74	15.725196964984123	1.0	65300.0	653.0
0.71	16.511018406997643	1.0	64700.0	647.0
0.73	16.998250911674393	1.0	64300.0	643.0
0.75	18.056905003704998	1.0	63200.0	632.0
0.78	17.935523385774744	1.0	63300.0	633.0
0.76	17.8633481433709	1.0	63300.0	633.0
0.76	18.978371132912052	1.0	62100.0	621.0
0.78	18.772046879692134	1.0	62100.0	621.0
0.75	17.48951916083622	1.0	63400.0	634.0
0.76	17.661443730021976	1.0	63300.0	633.0
0.75	18.553908966262995	1.0	62400.0	624.0
0.78	17.482490509224604	1.0	63400.0	634.0
0.8	17.305271659869685	1.0	63400.0	634.0
0.8	17.26083050531166	1.0	63500.0	635.0
0.74	15.448308055076327	1.0	65300.0	653.0
0.78	15.981095494639945	1.0	64800.0	648.0
0.73	15.248518757944607	1.0	65600.0	656.0
0.76	16.573653589364294	1.0	64300.0	643.0
0.79	17.445202444431036	1.0	63500.0	635.0
0.77	17.552965363409474	1.0	63400.0	634.0
0.76	17.906647467989053	1.0	63100.0	631.0
0.74	18.807047906131753	1.0	62100.0	621.0
0.78	18.508435139767553	1.0	62300.0	623.0
0.77	18.170182097622863	1.0	62500.0	625.0
0.76	18.305075452826614	1.0	62200.0	622.0
0.74	17.956478892624517	1.0	62500.0	625.0
0.73	18.086162306595437	1.0	62400.0	624.0
0.73	17.774363825066306	1.0	62600.0	626.0
0.79	18.744312543216747	1.0	61800.0	618.0
0.74	18.252617265707332	1.0	62300.0	623.0
0.74	17.436992008194864	1.0	63000.0	630.0
0.73	17.461687905939474	1.0	62900.0	629.0
0.75	17.924300916215824	1.0	62400.0	624.0
0.74	17.81793107497033	1.0	62400.0	624.0
0.73	17.96039113173221	1.0	62200.0	622.0
0.74	17.24431143704031	1.0	62800.0	628.0
0.72	16.123440821212604	1.0	64000.0	640.0
0.75	16.245505090299204	1.0	64000.0	640.0
0.73	16.64550714231156	1.0	63700.0	637.0
0.68	16.24985686707596	1.0	64000.0	640.0
0.7	15.974213374351377	1.0	64400.0	644.0
0.69	15.973931161979579	1.0	64300.0	643.0
0.69	15.593391873612081	1.0	64800.0	648.0
0.72	16.237823718342916	1.0	64200.0	642.0
0.74	15.651796224251422	1.0	64800.0	648.0
0.7	15.3190159904197	1.0	65000.0	650.0
0.71	14.674681510056327	1.0	65800.0	658.0
0.74	15.47101819231401	1.0	65100.0	651.0
0.69	15.157484122826297	1.0	65500.0	655.0
0.69	15.939144313506988	1.0	64800.0	648.0
0.68	15.141620758307257	1.0	65700.0	657.0
0.7	16.230054527254346	1.0	64700.0	647.0
0.72	15.584712965071942	1.0	65300.0	653.0
0.76	16.57095411306239	1.0	64500.0	645.0
0.77	17.221667192150523	1.0	63700.0	637.0
0.76	18.05137973952499	1.0	62800.0	628.0
0.73	17.82334887234089	1.0	63100.0	631.0
0.72	17.215726544350456	1.0	63600.0	636.0
0.7	18.08973650751179	1.0	62600.0	626.0
0.73	18.30056917947205	1.0	62400.0	624.0
0.73	18.024003262491796	1.0	62500.0	625.0
0.73	18.143673011509282	1.0	62300.0	623.0
0.75	17.356743811770478	1.0	63000.0	630.0
0.74	16.87893958063144	1.0	63400.0	634.0
0.72	17.59630612976664	1.0	62700.0	627.0
0.71	17.688428071087728	1.0	62500.0	625.0
0.7	16.84923855246811	1.0	63300.0	633.0
0.68	15.816562731293606	1.0	64300.0	643.0
0.73	16.150899013985676	1.0	64100.0	641.0
0.69	15.154697769265763	1.0	65200.0	652.0
0.71	15.253002827538829	1.0	65200.0	652.0
0.72	15.810759180172465	1.0	64800.0	648.0
0.68	15.380820260080462	1.0	65300.0	653.0
0.71	15.928013159003795	1.0	64800.0	648.0
0.67	15.344325078680892	1.0	65500.0	655.0
0.68	15.329003942006318	1.0	65600.0	656.0
0.68	15.54210915457098	1.0	65600.0	656.0
0.69	15.205946864401131	1.0	66000.0	660.0
0.67	16.0575038368983	1.0	65400.0	654.0
0.67	16.002172310283168	1.0	65800.0	658.0
0.69	15.566201781410335	1.0	66400.0	664.0
0.66	14.769956144599599	1.0	67100.0	671.0
0.67	15.914414781575953	1.0	66300.0	663.0
0.71	17.568195325961057	1.0	64900.0	649.0
0.7	18.10531236244411	1.0	64400.0	644.0
0.74	18.624178811361322	1.0	63800.0	638.0
0.76	19.392715887372837	1.0	62900.0	629.0
0.75	18.80151426101602	1.0	63400.0	634.0
0.74	18.5072618509334	1.0	63700.0	637.0
0.76	17.931113880156687	1.0	64200.0	642.0
0.76	17.61730224488886	1.0	64400.0	644.0
0.77	17.514240233692593	1.0	64500.0	645.0
0.78	17.98978487741104	1.0	64100.0	641.0
0.81	19.357336804875214	1.0	62700.0	627.0
0.81	18.725303398046666	1.0	63000.0	630.0
0.8	19.103248635129624	1.0	62500.0	625.0
0.81	19.479364115842248	1.0	62100.0	621.0
0.82	18.799342364597656	1.0	62600.0	626.0
0.79	18.100172023519413	1.0	63000.0	630.0
0.8	18.258027015030844	1.0	62700.0	627.0
0.8	18.55651093293296	1.0	62300.0	623.0
0.79	18.537920516308407	1.0	62200.0	622.0
0.8	17.768084954030986	1.0	62800.0	628.0
0.81	17.16804431284587	1.0	63200.0	632.0
0.78	17.72397913682547	1.0	62400.0	624.0
0.8	18.437614247751142	1.0	61600.0	616.0
0.85	19.087833707279945	1.0	60700.0	607.0
0.87	19.822257687597855	1.0	59700.0	597.0
0.84	19.27397058758076	1.0	60100.0	601.0
0.8	19.201668709821575	1.0	60000.0	600.0
0.82	18.741801827794294	1.0	60200.0	602.0
0.81	17.677601964846566	1.0	61000.0	610.0
0.78	17.991427068315293	1.0	60500.0	605.0
0.78	17.665782385371177	1.0	60600.0	606.0
0.78	16.754499429322728	1.0	61300.0	613.0
0.76	16.349378170963327	1.0	61800.0	618.0
0.76	16.91378292836493	1.0	61200.0	612.0
0.79	16.96258930204916	1.0	61000.0	610.0
0.8	17.708072299276534	1.0	60100.0	601.0
0.8	17.713203725954454	1.0	59900.0	599.0
0.82	17.9496541125474	1.0	59600.0	596.0
0.8	17.885731837916943	1.0	59600.0	596.0
0.75	17.087768982260883	1.0	60200.0	602.0
0.78	17.15103072525125	1.0	60000.0	600.0
0.76	16.618609011582024	1.0	60400.0	604.0
0.72	16.296281509903665	1.0	60700.0	607.0
0.72	16.29296194772104	1.0	60700.0	607.0
0.73	16.98880591274673	1.0	60000.0	600.0
0.7	16.14489063950811	1.0	60700.0	607.0
0.71	16.556643839975976	1.0	60400.0	604.0
0.7	16.463414000839865	1.0	60300.0	603.0
0.67	15.768843630885506	1.0	60900.0	609.0
0.72	15.305693684365664	1.0	61400.0	614.0
0.69	14.925037546414128	1.0	61700.0	617.0
0.73	14.845691534098416	1.0	61700.0	617.0
0.74	16.180212599996732	1.0	60500.0	605.0
0.75	16.483611465563282	1.0	60200.0	602.0
0.76	17.007508924715715	1.0	59700.0	597.0
0.78	17.44202189378117	1.0	59100.0	591.0
0.74	17.599051320619882	1.0	58900.0	589.0
0.79	18.118625081064707	1.0	58300.0	583.0
0.76	17.458276581295237	1.0	59100.0	591.0
0.72	16.44378914288627	1.0	60100.0	601.0
0.71	16.311578264551258	1.0	60100.0	601.0
0.72	16.89258904096482	1.0	59400.0	594.0
0.74	16.56709217377499	1.0	59700.0	597.0
0.73	15.850567872210993	1.0	60400.0	604.0
0.73	16.11431397022979	1.0	60100.0	601.0
0.76	17.103270641629678	1.0	59200.0	592.0
0.72	16.3548836927479	1.0	60000.0	600.0
0.7	15.817478306071894	1.0	60500.0	605.0
0.68	15.612119438198013	1.0	60900.0	609.0
0.74	15.584538063752388	1.0	60900.0	609.0
0.77	16.727167044512697	1.0	59900.0	599.0
0.79	17.528952692359077	1.0	59000.0	590.0
0.79	17.12562356898338	1.0	59500.0	595.0
0.81	17.560533134017994	1.0	58900.0	589.0
0.75	17.31029831014385	1.0	59000.0	590.0
0.75	16.373397466837158	1.0	59800.0	598.0
0.73	16.43733730769777	1.0	59700.0	597.0
0.71	16.17139644959251	1.0	60100.0	601.0
0.77	16.769818339197062	1.0	59500.0	595.0
0.72	15.571721393008685	1.0	60500.0	605.0
0.72	14.257269325434219	1.0	61800.0	618.0
0.7	14.829305626046155	1.0	61300.0	613.0
0.72	16.20766163743329	1.0	60000.0	600.0
0.73	15.370829990311215	1.0	60700.0	607.0
0.7	15.092515573956549	1.0	61100.0	611.0
0.69	14.426789803048466	1.0	61800.0	618.0
0.71	14.440200883348048	1.0	61800.0	618.0
0.71	14.364020128530989	1.0	62000.0	620.0
0.72	14.312141043258272	1.0	62100.0	621.0
0.73	14.507394265853389	1.0	62100.0	621.0
0.74	14.409916613424889	1.0	62400.0	624.0
0.73	15.401002623849298	1.0	61600.0	616.0
0.75	15.350021914617125	1.0	61600.0	616.0
0.73	14.917546491454369	1.0	62300.0	623.0
0.69	14.822600871053362	1.0	62600.0	626.0
0.76	15.07734830871283	1.0	62600.0	626.0
0.77	15.581285910304736	1.0	62300.0	623.0
0.76	15.343501913121877	1.0	62600.0	626.0
0.75	15.488511452102859	1.0	62500.0	625.0
0.77	16.180144750045528	1.0	61900.0	619.0
0.79	16.099192056367947	1.0	62000.0	620.0
0.78	16.913121312766176	1.0	61100.0	611.0
0.76	15.407839402803802	1.0	62500.0	625.0
0.78	16.497804139662016	1.0	61500.0	615.0
0.78	17.606593752756947	1.0	60200.0	602.0
0.79	18.281617483945762	1.0	59400.0	594.0
0.76	17.607763310292842	1.0	60000.0	600.0
0.79	17.830784577272098	1.0	59700.0	597.0
0.76	18.396832489057495	1.0	59100.0	591.0
0.76	19.381512419725116	1.0	58100.0	581.0
0.77	19.074045519085235	1.0	58100.0	581.0
0.78	19.179271089172943	1.0	57900.0	579.0
0.82	20.061945341036974	1.0	57000.0	570.0
0.83	19.825761192009054	1.0	57000.0	570.0
0.82	20.150746714108113	1.0	56600.0	566.0
0.82	19.594780499006543	1.0	56900.0	569.0
0.8	19.035122561524044	1.0	57300.0	573.0
0.81	20.038490412270182	1.0	56100.0	561.0
0.79	19.64933134179321	1.0	56200.0	562.0
0.75	18.737799681016334	1.0	57000.0	570.0
0.79	19.25901453920128	1.0	56400.0	564.0
0.77	19.270071393306594	1.0	56400.0	564.0
0.79	18.781118396570456	1.0	56800.0	568.0
0.78	19.116433865355045	1.0	56500.0	565.0
0.78	19.237768348648515	1.0	56400.0	564.0
0.76	19.41234872609037	1.0	56200.0	562.0
0.78	19.20124418030817	1.0	56400.0	564.0
0.76	19.10090750243384	1.0	56300.0	563.0
0.76	18.376651347569354	1.0	57000.0	570.0
0.76	18.935265002810652	1.0	56600.0	566.0
0.75	18.25535240282477	1.0	57200.0	572.0
0.73	18.226622594698107	1.0	57000.0	570.0
0.79	19.7667321520126	1.0	55600.0	556.0
0.76	19.39499052188937	1.0	55900.0	559.0
0.72	19.186698723036216	1.0	56000.0	560.0
0.77	19.174649654840344	1.0	55800.0	558.0
0.74	19.86119673139643	1.0	54900.0	549.0
0.75	19.133500260623773	1.0	55600.0	556.0
0.76	18.43677887090486	1.0	56200.0	562.0
0.73	18.475023488329285	1.0	56000.0	560.0
0.77	19.227994227252495	1.0	55200.0	552.0
0.73	19.037984874477587	1.0	55200.0	552.0
0.75	19.249874102196447	1.0	55100.0	551.0
0.8	19.78592613964217	1.0	54600.0	546.0
0.79	20.002451408446124	1.0	54300.0	543.0
0.79	19.962336411383518	1.0	54400.0	544.0
0.77	19.93570951844513	1.0	54400.0	544.0
0.79	20.640644125527878	1.0	53500.0	535.0
0.8	21.612867260829443	1.0	52500.0	525.0
0.81	22.61096438969119	1.0	51500.0	515.0
0.78	22.1595631758971	1.0	51600.0	516.0
0.78	21.122514650222143	1.0	52400.0	524.0
0.79	21.088590191338668	1.0	52400.0	524.0
0.82	21.421533010141765	1.0	52000.0	520.0
0.81	21.470385914465343	1.0	51900.0	519.0
0.81	21.680120382754982	1.0	51600.0	516.0
0.83	22.579600005158177	1.0	50500.0	505.0
0.86	22.758616403449086	1.0	50000.0	500.0
0.82	21.263899663344336	1.0	51100.0	511.0
0.81	21.3886496817636	1.0	50700.0	507.0
0.83	21.308060031156593	1.0	50600.0	506.0
0.8	20.17915496626711	1.0	51500.0	515.0
0.76	19.351656788902854	1.0	52200.0	522.0
0.78	19.81425196185122	1.0	51600.0	516.0
0.77	19.38576093122043	1.0	51700.0	517.0
0.77	19.634429424403343	1.0	51600.0	516.0
0.77	19.19201525004219	1.0	52000.0	520.0
0.76	18.066139265567895	1.0	53100.0	531.0
0.75	18.386983062093904	1.0	52600.0	526.0
0.73	18.320609355595014	1.0	52700.0	527.0
0.75	18.780490732119336	1.0	52200.0	522.0
0.7	17.462900701676503	1.0	53600.0	536.0
0.69	17.049667641063575	1.0	54200.0	542.0
0.7	16.568301570190116	1.0	54800.0	548.0
0.7	15.925628931678588	1.0	55700.0	557.0
0.73	17.02724274105667	1.0	54800.0	548.0
0.74	17.77858990583263	1.0	54200.0	542.0
0.75	17.523776158815636	1.0	54600.0	546.0
0.76	17.639724545327702	1.0	54600.0	546.0
0.72	16.652105621348117	1.0	55700.0	557.0
0.71	15.918980725281592	1.0	56600.0	566.0
0.7	15.226187414359758	1.0	57200.0	572.0
0.68	15.819294067937165	1.0	56700.0	567.0
0.75	15.925551766746919	1.0	56700.0	567.0
0.72	14.68199139094563	1.0	58000.0	580.0
0.71	15.852982733837322	1.0	57000.0	570.0
0.74	16.541797554759857	1.0	56400.0	564.0
0.73	16.618989960681407	1.0	56300.0	563.0
0.73	16.276539166307817	1.0	56600.0	566.0
0.74	16.074513854093667	1.0	57000.0	570.0
0.77	17.24769811083136	1.0	55800.0	558.0
0.76	16.846867977395885	1.0	56200.0	562.0
0.76	17.033785181794507	1.0	56200.0	562.0
0.75	17.221800546665218	1.0	56300.0	563.0
0.77	17.479658174198825	1.0	56100.0	561.0
0.75	17.616336301966726	1.0	56000.0	560.0
0.73	16.942632147918733	1.0	56800.0	568.0
0.74	16.160440332644324	1.0	57700.0	577.0
0.73	15.014701202284165	1.0	58800.0	588.0
0.73	15.712486183248789	1.0	58200.0	582.0
0.74	16.370001604272655	1.0	57600.0	576.0
0.74	16.930011598124672	1.0	57000.0	570.0
0.75	16.4274200500831	1.0	57300.0	573.0
0.71	15.501759420849991	1.0	58200.0	582.0
0.7	15.34131659178013	1.0	58400.0	584.0
0.7	14.892612967215184	1.0	58900.0	589.0
0.72	14.703359347581365	1.0	59200.0	592.0
0.73	14.662246213219023	1.0	59500.0	595.0
0.74	15.493580558675411	1.0	58800.0	588.0
0.72	14.804917965794653	1.0	59500.0	595.0
0.73	14.480915144336501	1.0	59800.0	598.0
0.74	14.168704958809588	1.0	60200.0	602.0
0.74	13.992997256928852	1.0	60500.0	605.0
0.77	14.506361675157125	1.0	60200.0	602.0
0.75	13.912052936181357	1.0	60800.0	608.0
0.76	14.151729161616931	1.0	60600.0	606.0
0.74	13.819279804970671	1.0	61100.0	611.0
0.72	14.795949676702628	1.0	60400.0	604.0
0.73	14.152637109245422	1.0	61000.0	610.0
0.74	15.047165997706553	1.0	60200.0	602.0
0.72	13.740770722297064	1.0	61700.0	617.0
0.72	13.210821335696853	1.0	62500.0	625.0
0.69	14.388824129737152	1.0	61600.0	616.0
0.71	14.525850245736116	1.0	61700.0	617.0
0.72	14.844653449083442	1.0	61400.0	614.0
0.68	14.322303825718944	1.0	62100.0	621.0
0.69	14.199154042190292	1.0	62300.0	623.0
0.68	13.82410822995487	1.0	62700.0	627.0
0.7	13.913018335380839	1.0	62800.0	628.0
0.69	13.029006334282812	1.0	63900.0	639.0
0.72	13.626471219610167	1.0	63600.0	636.0
0.73	14.614103119426323	1.0	62700.0	627.0
0.75	15.401240564669497	1.0	62000.0	620.0
0.7	15.125615660149956	1.0	62300.0	623.0
0.69	14.297624157523247	1.0	63100.0	631.0
0.68	13.757762563950642	1.0	63600.0	636.0
0.65	13.317232634015797	1.0	64100.0	641.0
0.69	13.34926451360132	1.0	64200.0	642.0
0.69	13.580825880817699	1.0	63900.0	639.0
0.64	13.379843550834982	1.0	64200.0	642.0
0.67	12.435963859954716	1.0	65300.0	653.0
0.67	11.988052577567949	1.0	65900.0	659.0
