1.0	1.4285714285714317	1.0	59300.0	593.0
1.0	2.558441558441558	1.0	58600.0	586.0
1.0	3.5525974025973914	1.0	58000.0	580.0
1.0	0.005848300635534542	1.0	59500.0	595.0
0.0	-0.20750248687483008	1.0	59600.0	596.0
0.0	-2.6867522381873528	1.0	60800.0	608.0
0.0	-2.6067562596516325	1.0	60900.0	609.0
0.0	-1.234969522575355	1.0	60200.0	602.0
0.0	-1.2869111668090483	1.0	60300.0	603.0
0.0	-0.7736046655127637	1.0	60100.0	601.0
1.0	1.1556076528903532	1.0	59100.0	591.0
1.0	1.4104172579716874	1.0	58900.0	589.0
1.0	3.106110226052067	1.0	58000.0	580.0
1.0	3.6650644208381413	1.0	57600.0	576.0
1.0	4.51807017387627	1.0	57100.0	571.0
1.0	2.43835617974446	1.0	57800.0	578.0
1.0	1.9381103053597428	1.0	57900.0	579.0
1.0	0.6804694875897184	1.0	58400.0	584.0
1.0	2.101784240958409	1.0	57700.0	577.0
1.0	1.2533079445221347	1.0	58000.0	580.0
1.0	1.360535289604811	1.0	57900.0	579.0
1.0	2.0352925714551304	1.0	57600.0	576.0
1.0	3.4984299809762898	1.0	56800.0	568.0
1.0	4.7485869828786385	1.0	56000.0	560.0
1.0	3.797537808400307	1.0	56200.0	562.0
1.0	3.221705596187712	1.0	56300.0	563.0
1.0	3.334317645264605	1.0	56100.0	561.0
1.0	1.164151186860579	1.0	57000.0	570.0
1.0	3.0477360681745154	1.0	56200.0	562.0
1.0	3.355207359316245	1.0	55900.0	559.0
1.0	3.0196866233846373	1.0	55900.0	559.0
1.0	1.884384627712838	1.0	56300.0	563.0
1.0	2.9154583600634965	1.0	55800.0	558.0
1.0	1.0683569685015897	1.0	56500.0	565.0
1.0	1.549756565769087	1.0	56200.0	562.0
1.0	2.6991287352791393	1.0	55600.0	556.0
0.0	-0.5940399522022801	1.0	56900.0	569.0
0.0	-2.6276592127960043	1.0	57800.0	578.0
0.0	-3.9438406599374547	1.0	58700.0	587.0
0.0	-2.5149738353230267	1.0	58100.0	581.0
0.0	-3.4634764517907333	1.0	58700.0	587.0
0.0	-2.913047173958609	1.0	58600.0	586.0
0.0	-3.9942914761705923	1.0	59300.0	593.0
0.0	-4.2845175009673495	1.0	59700.0	597.0
0.0	-4.570351465156348	1.0	60100.0	601.0
0.0	-5.133724481906014	1.0	60600.0	606.0
0.0	-8.390843836994113	1.0	62900.0	629.0
0.0	-10.094132334650597	1.0	64400.0	644.0
0.0	-9.546257562724016	1.0	64700.0	647.0
0.0	-8.43290164772146	1.0	64600.0	646.0
0.0	-6.478500371838212	1.0	63900.0	639.0
0.0	-9.389972368552694	1.0	66000.0	660.0
0.0	-11.450975131697437	1.0	67800.0	678.0
0.0	-9.99337761852769	1.0	67600.0	676.0
0.0	-8.994039856674931	1.0	67600.0	676.0
0.0	-7.925144345583706	1.0	67500.0	675.0
0.0	-6.3129577798778165	1.0	67000.0	670.0
0.0	-5.492982756607021	1.0	66900.0	669.0
0.0	-3.653361900301144	1.0	66100.0	661.0
0.0	-2.5472849695302955	1.0	65700.0	657.0
1.0	0.7843666043458057	1.0	64100.0	641.0
1.0	0.289263277244558	1.0	64300.0	643.0
0.0	-0.8872040340864658	1.0	65000.0	650.0
0.0	-0.3818169640111506	1.0	64800.0	648.0
0.0	-0.7140056379804065	1.0	65000.0	650.0
0.0	-0.18805961963691686	1.0	64800.0	648.0
0.0	-0.7147082031277705	1.0	65100.0	651.0
1.0	0.26585352627590453	1.0	64700.0	647.0
1.0	0.8053059094973634	1.0	64400.0	644.0
1.0	1.9247753185476313	1.0	63800.0	638.0
1.0	2.4730385274336015	1.0	63400.0	634.0
1.0	1.9931765351553565	1.0	63500.0	635.0
0.0	-0.7987337109527743	1.0	64900.0	649.0
0.0	-2.8927733833357685	1.0	65900.0	659.0
0.0	-2.0580414995476417	1.0	65600.0	656.0
0.0	-2.5499117681975387	1.0	65900.0	659.0
0.0	-3.4060317024888955	1.0	66400.0	664.0
0.0	-3.0654285322399977	1.0	66400.0	664.0
0.0	-1.2334619502024395	1.0	65500.0	655.0
0.0	-0.20102484609128624	1.0	65100.0	651.0
