0.0	-1.2727272727272805	1.0	60700.0	607.0
0.0	-2.9101604278075053	1.0	61600.0	616.0
0.0	-3.2441443850267433	1.0	62000.0	620.0
0.0	-3.63401566080978	1.0	62400.0	624.0
0.0	-3.446052691220024	1.0	62500.0	625.0
0.0	-5.601447422098038	1.0	64100.0	641.0
0.0	-5.041302679888243	1.0	64100.0	641.0
0.0	-5.063488201373101	1.0	64400.0	644.0
0.0	-4.557139381235796	1.0	64400.0	644.0
0.0	-3.1014254431121975	1.0	63800.0	638.0
0.0	-4.791282898800997	1.0	64900.0	649.0
0.0	-3.9895739637595966	1.0	64700.0	647.0
0.0	-2.9454552770610576	1.0	64300.0	643.0
0.0	-2.084872013505901	1.0	64000.0	640.0
0.0	-0.8559766488900067	1.0	63500.0	635.0
1.0	0.6021700356068322	1.0	62800.0	628.0
1.0	0.3665144355549188	1.0	62900.0	629.0
1.0	0.5185422372824462	1.0	62800.0	628.0
0.0	-1.4631365478493024	1.0	63900.0	639.0
0.0	-3.624515200756667	1.0	65100.0	651.0
0.0	-3.262063680681018	1.0	65100.0	651.0
0.0	-3.124536557895932	1.0	65200.0	652.0
0.0	-3.450380774446779	1.0	65500.0	655.0
0.0	-3.105342697002105	1.0	65500.0	655.0
0.0	-1.814416270439143	1.0	65000.0	650.0
0.0	-2.017590028010611	1.0	65200.0	652.0
0.0	-3.3947783936306233	1.0	66100.0	661.0
0.0	-3.721967220934232	1.0	66500.0	665.0
0.0	-3.004942912633908	1.0	66300.0	663.0
0.0	-0.07286967400209221	1.0	64800.0	648.0
1.0	0.44289186966929606	1.0	64500.0	645.0
1.0	0.013987298086973965	1.0	64700.0	647.0
0.0	-1.2601387044489911	1.0	65400.0	654.0
0.0	-1.467458167337428	1.0	65600.0	656.0
0.0	-1.1567779243741825	1.0	65500.0	655.0
1.0	0.02272965529726889	1.0	65000.0	650.0
1.0	1.5589182282290728	1.0	64200.0	642.0
0.0	-2.213994871189584	1.0	65900.0	659.0
1.0	0.40740461592938004	1.0	64700.0	647.0
1.0	0.5484823361546205	1.0	64600.0	646.0
0.0	-0.09460119157849078	1.0	64900.0	649.0
1.0	0.9148589275793597	1.0	64300.0	643.0
1.0	1.005191216639588	1.0	64200.0	642.0
0.0	-0.1667564764529459	1.0	64800.0	648.0
1.0	0.9213477426209096	1.0	64200.0	642.0
0.0	-0.9354929139941248	1.0	65100.0	651.0
0.0	-1.0380220539672678	1.0	65200.0	652.0
0.0	-1.1781222875949453	1.0	65300.0	653.0
0.0	-0.22697672550212644	1.0	64900.0	649.0
1.0	1.351276502603639	1.0	64200.0	642.0
1.0	5.438371074565466	1.0	62300.0	623.0
1.0	6.450089522664484	1.0	61600.0	616.0
1.0	5.350535115852595	1.0	61800.0	618.0
1.0	2.4154816042673133	1.0	63000.0	630.0
1.0	1.4047026746098084	1.0	63400.0	634.0
1.0	1.0755531618657983	1.0	63500.0	635.0
1.0	0.7457756234569928	1.0	63600.0	636.0
1.0	1.0711980611112892	1.0	63400.0	634.0
1.0	3.2717705626924727	1.0	62200.0	622.0
1.0	2.4684030302327358	1.0	62400.0	624.0
1.0	5.110451616098332	1.0	61100.0	611.0
1.0	2.694644549726604	1.0	61900.0	619.0
1.0	4.300180094753951	1.0	61300.0	613.0
1.0	4.140432355548814	1.0	61200.0	612.0
1.0	1.5524760765156764	1.0	62200.0	622.0
1.0	1.1750062466418711	1.0	62300.0	623.0
1.0	1.26158725463074	1.0	62200.0	622.0
0.0	-0.8645714708323311	1.0	63100.0	631.0
0.0	-0.5820358923765525	1.0	63000.0	630.0
0.0	-2.727222133647381	1.0	64300.0	643.0
0.0	-3.8270489398904797	1.0	65000.0	650.0
0.0	-1.3753785286600646	1.0	63800.0	638.0
0.0	-1.8628406757940654	1.0	64200.0	642.0
0.0	-0.4765566082146506	1.0	63600.0	636.0
